year,scenario,slr_m,nuts3,buildings,storeys,value_eur
2066,ssp585,0.592,Região de Aveiro,9262.4,2.5,4605722129.0
2066,ssp585,0.592,Região de Coimbra,1256.8,2.5,624936671.0
2066,ssp585,0.592,Região de Leiria,0.7,2.0,265178.0
2066,ssp585,0.592,Terras de Trás-os-Montes,0.0,2.0,0.0
2066,ssp585,0.592,Tâmega e Sousa,0.0,2.0,0.0
2066,ssp585,0.592,Viseu Dão Lafões,0.0,2.0,0.0
2066,ssp585,0.592,Área Metropolitana do Porto,531.8,4.0,423106582.0
2067,ssp585,0.604,Alentejo Central,0.0,2.0,0.0
2067,ssp585,0.604,Alentejo Litoral,534.2,1.5,159365481.0
2067,ssp585,0.604,Algarve,5366.8,3.0,3202380575.0
2067,ssp585,0.604,Alto Alentejo,0.0,2.0,0.0
2067,ssp585,0.604,Alto Minho,116.3,1.5,34698570.0
2067,ssp585,0.604,Alto Tâmega e Barroso,0.0,2.0,0.0
2067,ssp585,0.604,Ave,0.0,2.0,0.0
2067,ssp585,0.604,Baixo Alentejo,0.0,1.5,0.0
2067,ssp585,0.604,Beira Baixa,0.0,2.0,0.0
2067,ssp585,0.604,Beiras e Serra da Estrela,0.0,2.0,0.0
2067,ssp585,0.604,Cávado,104.4,2.5,51930735.0
2067,ssp585,0.604,Douro,0.0,2.0,0.0
2067,ssp585,0.604,Grande Lisboa,28472.9,5.0,28316319595.0
2067,ssp585,0.604,Lezíria do Tejo,738.3,1.5,220257029.0
2067,ssp585,0.604,Médio Tejo,0.0,2.0,0.0
2067,ssp585,0.604,Oeste,182.0,2.5,90514166.0
2067,ssp585,0.604,Península de Setúbal,4476.4,3.0,2671051815.0
2067,ssp585,0.604,Região de Aveiro,9468.5,2.5,4708202462.0
2067,ssp585,0.604,Região de Coimbra,1272.2,2.5,632597375.0
2067,ssp585,0.604,Região de Leiria,0.7,2.0,265178.0
2067,ssp585,0.604,Terras de Trás-os-Montes,0.0,2.0,0.0
2067,ssp585,0.604,Tâmega e Sousa,0.0,2.0,0.0
2067,ssp585,0.604,Viseu Dão Lafões,0.0,2.0,0.0
2067,ssp585,0.604,Área Metropolitana do Porto,533.7,4.0,424579794.0
2068,ssp585,0.616,Alentejo Central,0.0,2.0,0.0
2068,ssp585,0.616,Alentejo Litoral,545.1,1.5,162620543.0
2068,ssp585,0.616,Algarve,5493.8,3.0,3278133153.0
2068,ssp585,0.616,Alto Alentejo,0.0,2.0,0.0
2068,ssp585,0.616,Alto Minho,119.6,1.5,35692988.0
2068,ssp585,0.616,Alto Tâmega e Barroso,0.0,2.0,0.0
2068,ssp585,0.616,Ave,0.0,2.0,0.0
2068,ssp585,0.616,Baixo Alentejo,0.0,1.5,0.0
2068,ssp585,0.616,Beira Baixa,0.0,2.0,0.0
2068,ssp585,0.616,Beiras e Serra da Estrela,0.0,2.0,0.0
2068,ssp585,0.616,Cávado,107.1,2.5,53256626.0
2068,ssp585,0.616,Douro,0.0,2.0,0.0
2068,ssp585,0.616,Grande Lisboa,29447.7,5.0,29285693310.0
2068,ssp585,0.616,Lezíria do Tejo,762.5,1.5,227487555.0
2068,ssp585,0.616,Médio Tejo,0.0,2.0,0.0
2068,ssp585,0.616,Oeste,188.1,2.5,93519519.0
2068,ssp585,0.616,Península de Setúbal,4611.8,3.0,2751842780.0
2068,ssp585,0.616,Região de Aveiro,9677.7,2.5,4812248083.0
2068,ssp585,0.616,Região de Coimbra,1290.0,2.5,641466114.0
2068,ssp585,0.616,Região de Leiria,0.7,2.0,294642.0
2068,ssp585,0.616,Terras de Trás-os-Montes,0.0,2.0,0.0
2068,ssp585,0.616,Tâmega e Sousa,0.0,2.0,0.0
2068,ssp585,0.616,Viseu Dão Lafões,0.0,2.0,0.0
2068,ssp585,0.616,Área Metropolitana do Porto,537.0,4.0,427231576.0
2069,ssp585,0.628,Alentejo Central,0.0,2.0,0.0
2069,ssp585,0.628,Alentejo Litoral,556.0,1.5,165895494.0
2069,ssp585,0.628,Algarve,5610.2,3.0,3347609847.0
2069,ssp585,0.628,Alto Alentejo,0.0,2.0,0.0
2069,ssp585,0.628,Alto Minho,123.2,1.5,36766960.0
2069,ssp585,0.628,Alto Tâmega e Barroso,0.0,2.0,0.0
2069,ssp585,0.628,Ave,0.0,2.0,0.0
2069,ssp585,0.628,Baixo Alentejo,0.0,1.5,0.0
2069,ssp585,0.628,Beira Baixa,0.0,2.0,0.0
2069,ssp585,0.628,Beiras e Serra da Estrela,0.0,2.0,0.0
2069,ssp585,0.628,Cávado,109.9,2.5,54656178.0
2069,ssp585,0.628,Douro,0.0,2.0,0.0
2069,ssp585,0.628,Grande Lisboa,30455.0,5.0,30287477696.0
2069,ssp585,0.628,Lezíria do Tejo,784.8,1.5,234152368.0
2069,ssp585,0.628,Médio Tejo,0.0,2.0,0.0
2069,ssp585,0.628,Oeste,194.3,2.5,96613265.0
2069,ssp585,0.628,Península de Setúbal,4736.2,3.0,2826092681.0
2069,ssp585,0.628,Região de Aveiro,9888.3,2.5,4916938235.0
2069,ssp585,0.628,Região de Coimbra,1306.0,2.5,649421460.0
2069,ssp585,0.628,Região de Leiria,0.7,2.0,294642.0
2069,ssp585,0.628,Terras de Trás-os-Montes,0.0,2.0,0.0
2069,ssp585,0.628,Tâmega e Sousa,0.0,2.0,0.0
2069,ssp585,0.628,Viseu Dão Lafões,0.0,2.0,0.0
2069,ssp585,0.628,Área Metropolitana do Porto,538.5,4.0,428410146.0
2070,ssp585,0.64,Alentejo Central,0.0,2.0,0.0
2070,ssp585,0.64,Alentejo Litoral,566.8,1.5,169090892.0
2070,ssp585,0.64,Algarve,5739.1,3.0,3424511530.0
2070,ssp585,0.64,Alto Alentejo,0.0,2.0,0.0
2070,ssp585,0.64,Alto Minho,126.9,1.5,37867450.0
2070,ssp585,0.64,Alto Tâmega e Barroso,0.0,2.0,0.0
2070,ssp585,0.64,Ave,0.0,2.0,0.0
2070,ssp585,0.64,Baixo Alentejo,0.0,1.5,0.0
2070,ssp585,0.64,Beira Baixa,0.0,2.0,0.0
2070,ssp585,0.64,Beiras e Serra da Estrela,0.0,2.0,0.0
2070,ssp585,0.64,Cávado,112.9,2.5,56129390.0
2070,ssp585,0.64,Douro,0.0,2.0,0.0
2070,ssp585,0.64,Grande Lisboa,31420.2,5.0,31247422851.0
2070,ssp585,0.64,Lezíria do Tejo,808.3,1.5,241170752.0
2070,ssp585,0.64,Médio Tejo,0.0,2.0,0.0
2070,ssp585,0.64,Oeste,199.7,2.5,99309243.0
2070,ssp585,0.64,Península de Setúbal,4879.6,3.0,2911656853.0
2070,ssp585,0.64,Região de Aveiro,10084.5,2.5,5014538552.0
2070,ssp585,0.64,Região de Coimbra,1323.3,2.5,658025020.0
2070,ssp585,0.64,Região de Leiria,0.7,2.0,294642.0
2070,ssp585,0.64,Terras de Trás-os-Montes,0.0,2.0,0.0
2070,ssp585,0.64,Tâmega e Sousa,0.0,2.0,0.0
2070,ssp585,0.64,Viseu Dão Lafões,0.0,2.0,0.0
2070,ssp585,0.64,Área Metropolitana do Porto,541.8,4.0,431061928.0
2071,ssp585,0.652,Alentejo Central,0.0,2.0,0.0
2071,ssp585,0.652,Alentejo Litoral,577.9,1.5,172425508.0
2071,ssp585,0.652,Algarve,5874.6,3.0,3505390888.0
2071,ssp585,0.652,Alto Alentejo,0.0,2.0,0.0
2071,ssp585,0.652,Alto Minho,130.1,1.5,38808832.0
2071,ssp585,0.652,Alto Tâmega e Barroso,0.0,2.0,0.0
2071,ssp585,0.652,Ave,0.0,2.0,0.0
2071,ssp585,0.652,Baixo Alentejo,0.0,1.5,0.0
2071,ssp585,0.652,Beira Baixa,0.0,2.0,0.0
2071,ssp585,0.652,Beiras e Serra da Estrela,0.0,2.0,0.0
2071,ssp585,0.652,Cávado,115.2,2.5,57307960.0
2071,ssp585,0.652,Douro,0.0,2.0,0.0
2071,ssp585,0.652,Grande Lisboa,32425.8,5.0,32247439382.0
2071,ssp585,0.652,Lezíria do Tejo,831.9,1.5,248206814.0
2071,ssp585,0.652,Médio Tejo,0.0,2.0,0.0
2071,ssp585,0.652,Oeste,206.2,2.5,102535578.0
2071,ssp585,0.652,Península de Setúbal,5018.0,3.0,2994215672.0
2071,ssp585,0.652,Região de Aveiro,10289.7,2.5,5116558506.0
2071,ssp585,0.652,Região de Coimbra,1339.3,2.5,665980367.0
2071,ssp585,0.652,Região de Leiria,0.7,2.0,294642.0
2071,ssp585,0.652,Terras de Trás-os-Montes,0.0,2.0,0.0
2071,ssp585,0.652,Tâmega e Sousa,0.0,2.0,0.0
2071,ssp585,0.652,Viseu Dão Lafões,0.0,2.0,0.0
2071,ssp585,0.652,Área Metropolitana do Porto,543.7,4.0,432535141.0
2072,ssp585,0.664,Alentejo Central,0.0,2.0,0.0
2072,ssp585,0.664,Alentejo Litoral,590.3,1.5,176124744.0
2072,ssp585,0.664,Algarve,6000.5,3.0,3580524716.0
2072,ssp585,0.664,Alto Alentejo,0.0,2.0,0.0
2072,ssp585,0.664,Alto Minho,133.3,1.5,39763474.0
2072,ssp585,0.664,Alto Tâmega e Barroso,0.0,2.0,0.0
2072,ssp585,0.664,Ave,0.0,2.0,0.0
2072,ssp585,0.664,Baixo Alentejo,0.0,1.5,0.0
2072,ssp585,0.664,Beira Baixa,0.0,2.0,0.0
2072,ssp585,0.664,Beiras e Serra da Estrela,0.0,2.0,0.0
2072,ssp585,0.664,Cávado,117.3,2.5,58339208.0
2072,ssp585,0.664,Douro,0.0,2.0,0.0
2072,ssp585,0.664,Grande Lisboa,33460.4,5.0,33276330875.0
2072,ssp585,0.664,Lezíria do Tejo,855.5,1.5,255242876.0
2072,ssp585,0.664,Médio Tejo,0.0,2.0,0.0
2072,ssp585,0.664,Oeste,214.6,2.5,106734233.0
2072,ssp585,0.664,Península de Setúbal,5164.6,3.0,3081724485.0
2072,ssp585,0.664,Região de Aveiro,10491.2,2.5,5216736944.0
2072,ssp585,0.664,Região de Coimbra,1355.1,2.5,673847321.0
2072,ssp585,0.664,Região de Leiria,0.7,2.0,294642.0
2072,ssp585,0.664,Terras de Trás-os-Montes,0.0,2.0,0.0
2072,ssp585,0.664,Tâmega e Sousa,0.0,2.0,0.0
2072,ssp585,0.664,Viseu Dão Lafões,0.0,2.0,0.0
2072,ssp585,0.664,Área Metropolitana do Porto,545.9,4.0,434302996.0
2073,ssp585,0.676,Alentejo Central,0.0,2.0,0.0
2073,ssp585,0.676,Alentejo Litoral,601.4,1.5,179439472.0
2073,ssp585,0.676,Algarve,6120.1,3.0,3651857658.0
2073,ssp585,0.676,Alto Alentejo,0.0,2.0,0.0
2073,ssp585,0.676,Alto Minho,137.5,1.5,41009812.0
2073,ssp585,0.676,Alto Tâmega e Barroso,0.0,2.0,0.0
2073,ssp585,0.676,Ave,0.0,2.0,0.0
2073,ssp585,0.676,Baixo Alentejo,0.0,1.5,0.0
2073,ssp585,0.676,Beira Baixa,0.0,2.0,0.0
2073,ssp585,0.676,Beiras e Serra da Estrela,0.0,2.0,0.0
2073,ssp585,0.676,Cávado,119.2,2.5,59296796.0
2073,ssp585,0.676,Douro,0.0,2.0,0.0
2073,ssp585,0.676,Grande Lisboa,34492.0,5.0,34302275943.0
2073,ssp585,0.676,Lezíria do Tejo,880.0,1.5,262552955.0
2073,ssp585,0.676,Médio Tejo,0.0,2.0,0.0
2073,ssp585,0.676,Oeste,221.2,2.5,110004765.0
2073,ssp585,0.676,Península de Setúbal,5312.5,3.0,3169940439.0
2073,ssp585,0.676,Região de Aveiro,10691.9,2.5,5316547080.0
2073,ssp585,0.676,Região de Coimbra,1372.2,2.5,682333024.0
2073,ssp585,0.676,Região de Leiria,0.8,2.0,324107.0
2073,ssp585,0.676,Terras de Trás-os-Montes,0.0,2.0,0.0
2073,ssp585,0.676,Tâmega e Sousa,0.0,2.0,0.0
2073,ssp585,0.676,Viseu Dão Lafões,0.0,2.0,0.0
2073,ssp585,0.676,Área Metropolitana do Porto,548.5,4.0,436365493.0
2074,ssp585,0.688,Alentejo Central,0.0,2.0,0.0
2074,ssp585,0.688,Alentejo Litoral,613.1,1.5,182933195.0
2074,ssp585,0.688,Algarve,6247.5,3.0,3727875414.0
2074,ssp585,0.688,Alto Alentejo,0.0,2.0,0.0
2074,ssp585,0.688,Alto Minho,141.3,1.5,42163337.0
2074,ssp585,0.688,Alto Tâmega e Barroso,0.0,2.0,0.0
2074,ssp585,0.688,Ave,0.0,2.0,0.0
2074,ssp585,0.688,Baixo Alentejo,0.0,1.5,0.0
2074,ssp585,0.688,Beira Baixa,0.0,2.0,0.0
2074,ssp585,0.688,Beiras e Serra da Estrela,0.0,2.0,0.0
2074,ssp585,0.688,Cávado,120.9,2.5,60107063.0
2074,ssp585,0.688,Douro,0.0,2.0,0.0
2074,ssp585,0.688,Grande Lisboa,35563.9,5.0,35368292387.0
2074,ssp585,0.688,Lezíria do Tejo,903.0,1.5,269412232.0
2074,ssp585,0.688,Médio Tejo,0.0,2.0,0.0
2074,ssp585,0.688,Oeste,229.0,2.5,113894045.0
2074,ssp585,0.688,Península de Setúbal,5454.1,3.0,3254443899.0
2074,ssp585,0.688,Região de Aveiro,10870.6,2.5,5405400198.0
2074,ssp585,0.688,Região de Coimbra,1387.8,2.5,690082121.0
2074,ssp585,0.688,Região de Leiria,0.8,2.0,324107.0
2074,ssp585,0.688,Terras de Trás-os-Montes,0.0,2.0,0.0
2074,ssp585,0.688,Tâmega e Sousa,0.0,2.0,0.0
2074,ssp585,0.688,Viseu Dão Lafões,0.0,2.0,0.0
2074,ssp585,0.688,Área Metropolitana do Porto,549.2,4.0,436954778.0
2075,ssp585,0.7,Alentejo Central,0.0,2.0,0.0
2075,ssp585,0.7,Alentejo Litoral,624.8,1.5,186400400.0
2075,ssp585,0.7,Algarve,6375.9,3.0,3804511919.0
2075,ssp585,0.7,Alto Alentejo,0.0,2.0,0.0
2075,ssp585,0.7,Alto Minho,145.3,1.5,43343380.0
2075,ssp585,0.7,Alto Tâmega e Barroso,0.0,2.0,0.0
2075,ssp585,0.7,Ave,0.0,2.0,0.0
2075,ssp585,0.7,Baixo Alentejo,0.0,1.5,0.0
2075,ssp585,0.7,Beira Baixa,0.0,2.0,0.0
2075,ssp585,0.7,Beiras e Serra da Estrela,0.0,2.0,0.0
2075,ssp585,0.7,Cávado,122.7,2.5,60990991.0
2075,ssp585,0.7,Douro,0.0,2.0,0.0
2075,ssp585,0.7,Grande Lisboa,36623.4,5.0,36421933847.0
2075,ssp585,0.7,Lezíria do Tejo,926.8,1.5,276510169.0
2075,ssp585,0.7,Médio Tejo,0.0,2.0,0.0
2075,ssp585,0.7,Oeste,236.8,2.5,117739130.0
2075,ssp585,0.7,Península de Setúbal,5602.8,3.0,3343190210.0
2075,ssp585,0.7,Região de Aveiro,11074.3,2.5,5506683546.0
2075,ssp585,0.7,Região de Coimbra,1402.8,2.5,697566039.0
2075,ssp585,0.7,Região de Leiria,0.8,2.0,324107.0
2075,ssp585,0.7,Terras de Trás-os-Montes,0.0,2.0,0.0
2075,ssp585,0.7,Tâmega e Sousa,0.0,2.0,0.0
2075,ssp585,0.7,Viseu Dão Lafões,0.0,2.0,0.0
2075,ssp585,0.7,Área Metropolitana do Porto,551.4,4.0,438722633.0
2076,ssp585,0.712,Alentejo Central,0.0,2.0,0.0
2076,ssp585,0.712,Alentejo Litoral,636.4,1.5,189874235.0
2076,ssp585,0.712,Algarve,6502.7,3.0,3880176105.0
2076,ssp585,0.712,Alto Alentejo,0.0,2.0,0.0
2076,ssp585,0.712,Alto Minho,148.9,1.5,44417352.0
2076,ssp585,0.712,Alto Tâmega e Barroso,0.0,2.0,0.0
2076,ssp585,0.712,Ave,0.0,2.0,0.0
2076,ssp585,0.712,Baixo Alentejo,0.0,1.5,0.0
2076,ssp585,0.712,Beira Baixa,0.0,2.0,0.0
2076,ssp585,0.712,Beiras e Serra da Estrela,0.0,2.0,0.0
2076,ssp585,0.712,Cávado,124.6,2.5,61948579.0
2076,ssp585,0.712,Douro,0.0,2.0,0.0
2076,ssp585,0.712,Grande Lisboa,37665.1,5.0,37457896759.0
2076,ssp585,0.712,Lezíria do Tejo,951.3,1.5,283829088.0
2076,ssp585,0.712,Médio Tejo,0.0,2.0,0.0
2076,ssp585,0.712,Oeste,243.6,2.5,121142250.0
2076,ssp585,0.712,Península de Setúbal,5750.9,3.0,3431582950.0
2076,ssp585,0.712,Região de Aveiro,11258.7,2.5,5598391014.0
2076,ssp585,0.712,Região de Coimbra,1420.2,2.5,706169599.0
2076,ssp585,0.712,Região de Leiria,1.0,2.0,412499.0
2076,ssp585,0.712,Terras de Trás-os-Montes,0.0,2.0,0.0
2076,ssp585,0.712,Tâmega e Sousa,0.0,2.0,0.0
2076,ssp585,0.712,Viseu Dão Lafões,0.0,2.0,0.0
2076,ssp585,0.712,Área Metropolitana do Porto,554.8,4.0,441374415.0
2077,ssp585,0.724,Alentejo Central,0.0,2.0,0.0
2077,ssp585,0.724,Alentejo Litoral,649.0,1.5,193619877.0
2077,ssp585,0.724,Algarve,6619.9,3.0,3950094762.0
2077,ssp585,0.724,Alto Alentejo,0.0,2.0,0.0
2077,ssp585,0.724,Alto Minho,152.7,1.5,45570877.0
2077,ssp585,0.724,Alto Tâmega e Barroso,0.0,2.0,0.0
2077,ssp585,0.724,Ave,0.0,2.0,0.0
2077,ssp585,0.724,Baixo Alentejo,0.0,1.5,0.0
2077,ssp585,0.724,Beira Baixa,0.0,2.0,0.0
2077,ssp585,0.724,Beiras e Serra da Estrela,0.0,2.0,0.0
2077,ssp585,0.724,Cávado,126.7,2.5,62979827.0
2077,ssp585,0.724,Douro,0.0,2.0,0.0
2077,ssp585,0.724,Grande Lisboa,38757.7,5.0,38544538175.0
2077,ssp585,0.724,Lezíria do Tejo,976.5,1.5,291324792.0
2077,ssp585,0.724,Médio Tejo,0.0,2.0,0.0
2077,ssp585,0.724,Oeste,251.0,2.5,124810549.0
2077,ssp585,0.724,Península de Setúbal,5903.5,3.0,3522627472.0
2077,ssp585,0.724,Região de Aveiro,11440.2,2.5,5688625269.0
2077,ssp585,0.724,Região de Coimbra,1435.3,2.5,713682982.0
2077,ssp585,0.724,Região de Leiria,1.0,2.0,412499.0
2077,ssp585,0.724,Terras de Trás-os-Montes,0.0,2.0,0.0
2077,ssp585,0.724,Tâmega e Sousa,0.0,2.0,0.0
2077,ssp585,0.724,Viseu Dão Lafões,0.0,2.0,0.0
2077,ssp585,0.724,Área Metropolitana do Porto,557.4,4.0,443436912.0
2078,ssp585,0.736,Alentejo Central,0.0,2.0,0.0
2078,ssp585,0.736,Alentejo Litoral,661.5,1.5,197345631.0
2078,ssp585,0.736,Algarve,6744.8,3.0,4024609842.0
2078,ssp585,0.736,Alto Alentejo,0.0,2.0,0.0
2078,ssp585,0.736,Alto Minho,156.0,1.5,46552036.0
2078,ssp585,0.736,Alto Tâmega e Barroso,0.0,2.0,0.0
2078,ssp585,0.736,Ave,0.0,2.0,0.0
2078,ssp585,0.736,Baixo Alentejo,0.0,1.5,0.0
2078,ssp585,0.736,Beira Baixa,0.0,2.0,0.0
2078,ssp585,0.736,Beiras e Serra da Estrela,0.0,2.0,0.0
2078,ssp585,0.736,Cávado,128.1,2.5,63716433.0
2078,ssp585,0.736,Douro,0.0,2.0,0.0
2078,ssp585,0.736,Grande Lisboa,39803.0,5.0,39584036797.0
2078,ssp585,0.736,Lezíria do Tejo,1000.9,1.5,298617193.0
2078,ssp585,0.736,Médio Tejo,0.0,2.0,0.0
2078,ssp585,0.736,Oeste,257.8,2.5,128213669.0
2078,ssp585,0.736,Península de Setúbal,6050.2,3.0,3610136284.0
2078,ssp585,0.736,Região de Aveiro,11614.8,2.5,5775452721.0
2078,ssp585,0.736,Região de Coimbra,1449.9,2.5,720960651.0
2078,ssp585,0.736,Região de Leiria,1.0,2.0,412499.0
2078,ssp585,0.736,Terras de Trás-os-Montes,0.0,2.0,0.0
2078,ssp585,0.736,Tâmega e Sousa,0.0,2.0,0.0
2078,ssp585,0.736,Viseu Dão Lafões,0.0,2.0,0.0
2078,ssp585,0.736,Área Metropolitana do Porto,559.2,4.0,444910124.0
2079,ssp585,0.748,Alentejo Central,0.0,2.0,0.0
2079,ssp585,0.748,Alentejo Litoral,674.2,1.5,201150939.0
2079,ssp585,0.748,Algarve,6867.1,3.0,4097622245.0
2079,ssp585,0.748,Alto Alentejo,0.0,2.0,0.0
2079,ssp585,0.748,Alto Minho,159.7,1.5,47639267.0
2079,ssp585,0.748,Alto Tâmega e Barroso,0.0,2.0,0.0
2079,ssp585,0.748,Ave,0.0,2.0,0.0
2079,ssp585,0.748,Baixo Alentejo,0.0,1.5,0.0
2079,ssp585,0.748,Beira Baixa,0.0,2.0,0.0
2079,ssp585,0.748,Beiras e Serra da Estrela,0.0,2.0,0.0
2079,ssp585,0.748,Cávado,130.4,2.5,64821343.0
2079,ssp585,0.748,Douro,0.0,2.0,0.0
2079,ssp585,0.748,Grande Lisboa,40840.5,5.0,40615874714.0
2079,ssp585,0.748,Lezíria do Tejo,1026.5,1.5,306245487.0
2079,ssp585,0.748,Médio Tejo,0.0,2.0,0.0
2079,ssp585,0.748,Oeste,266.4,2.5,132456521.0
2079,ssp585,0.748,Península de Setúbal,6213.4,3.0,3707545084.0
2079,ssp585,0.748,Região de Aveiro,11794.0,2.5,5864582067.0
2079,ssp585,0.748,Região de Coimbra,1466.4,2.5,729151712.0
2079,ssp585,0.748,Região de Leiria,1.0,2.0,412499.0
2079,ssp585,0.748,Terras de Trás-os-Montes,0.0,2.0,0.0
2079,ssp585,0.748,Tâmega e Sousa,0.0,2.0,0.0
2079,ssp585,0.748,Viseu Dão Lafões,0.0,2.0,0.0
2079,ssp585,0.748,Área Metropolitana do Porto,562.9,4.0,447856549.0
2080,ssp585,0.76,Alentejo Central,0.0,2.0,0.0
2080,ssp585,0.76,Alentejo Litoral,688.0,1.5,205254572.0
2080,ssp585,0.76,Algarve,6988.0,3.0,4169750721.0
2080,ssp585,0.76,Alto Alentejo,0.0,2.0,0.0
2080,ssp585,0.76,Alto Minho,164.1,1.5,48951899.0
2080,ssp585,0.76,Alto Tâmega e Barroso,0.0,2.0,0.0
2080,ssp585,0.76,Ave,0.0,2.0,0.0
2080,ssp585,0.76,Baixo Alentejo,0.0,1.5,0.0
2080,ssp585,0.76,Beira Baixa,0.0,2.0,0.0
2080,ssp585,0.76,Beiras e Serra da Estrela,0.0,2.0,0.0
2080,ssp585,0.76,Cávado,132.3,2.5,65778931.0
2080,ssp585,0.76,Douro,0.0,2.0,0.0
2080,ssp585,0.76,Grande Lisboa,41961.0,5.0,41730212522.0
2080,ssp585,0.76,Lezíria do Tejo,1051.6,1.5,313750030.0
2080,ssp585,0.76,Médio Tejo,0.0,2.0,0.0
2080,ssp585,0.76,Oeste,273.5,2.5,135992230.0
2080,ssp585,0.76,Península de Setúbal,6367.5,3.0,3799473533.0
2080,ssp585,0.76,Região de Aveiro,11973.6,2.5,5953895565.0
2080,ssp585,0.76,Região de Coimbra,1481.6,2.5,736724023.0
2080,ssp585,0.76,Região de Leiria,1.0,2.0,412499.0
2080,ssp585,0.76,Terras de Trás-os-Montes,0.0,2.0,0.0
2080,ssp585,0.76,Tâmega e Sousa,0.0,2.0,0.0
2080,ssp585,0.76,Viseu Dão Lafões,0.0,2.0,0.0
2080,ssp585,0.76,Área Metropolitana do Porto,564.0,4.0,448740476.0
2081,ssp585,0.772,Alentejo Central,0.0,2.0,0.0
2081,ssp585,0.772,Alentejo Litoral,700.7,1.5,209046620.0
2081,ssp585,0.772,Algarve,7108.6,3.0,4241702411.0
2081,ssp585,0.772,Alto Alentejo,0.0,2.0,0.0
2081,ssp585,0.772,Alto Minho,167.8,1.5,50052389.0
2081,ssp585,0.772,Alto Tâmega e Barroso,0.0,2.0,0.0
2081,ssp585,0.772,Ave,0.0,2.0,0.0
2081,ssp585,0.772,Baixo Alentejo,0.0,1.5,0.0
2081,ssp585,0.772,Beira Baixa,0.0,2.0,0.0
2081,ssp585,0.772,Beiras e Serra da Estrela,0.0,2.0,0.0
2081,ssp585,0.772,Cávado,134.4,2.5,66810179.0
2081,ssp585,0.772,Douro,0.0,2.0,0.0
2081,ssp585,0.772,Grande Lisboa,43086.8,5.0,42849853895.0
2081,ssp585,0.772,Lezíria do Tejo,1075.9,1.5,320989396.0
2081,ssp585,0.772,Médio Tejo,0.0,2.0,0.0
2081,ssp585,0.772,Oeste,282.2,2.5,140323475.0
2081,ssp585,0.772,Península de Setúbal,6517.4,3.0,3888926986.0
2081,ssp585,0.772,Região de Aveiro,12145.1,2.5,6039157729.0
2081,ssp585,0.772,Região de Coimbra,1496.1,2.5,743913299.0
2081,ssp585,0.772,Região de Leiria,1.0,2.0,412499.0
2081,ssp585,0.772,Terras de Trás-os-Montes,0.0,2.0,0.0
2081,ssp585,0.772,Tâmega e Sousa,0.0,2.0,0.0
2081,ssp585,0.772,Viseu Dão Lafões,0.0,2.0,0.0
2081,ssp585,0.772,Área Metropolitana do Porto,565.1,4.0,449624404.0
2082,ssp585,0.784,Alentejo Central,0.0,2.0,0.0
2082,ssp585,0.784,Alentejo Litoral,714.2,1.5,213083959.0
2082,ssp585,0.784,Algarve,7227.9,3.0,4312858567.0
2082,ssp585,0.784,Alto Alentejo,0.0,2.0,0.0
2082,ssp585,0.784,Alto Minho,171.2,1.5,51086584.0
2082,ssp585,0.784,Alto Tâmega e Barroso,0.0,2.0,0.0
2082,ssp585,0.784,Ave,0.0,2.0,0.0
2082,ssp585,0.784,Baixo Alentejo,0.0,1.5,0.0
2082,ssp585,0.784,Beira Baixa,0.0,2.0,0.0
2082,ssp585,0.784,Beiras e Serra da Estrela,0.0,2.0,0.0
2082,ssp585,0.784,Cávado,136.9,2.5,68062410.0
2082,ssp585,0.784,Douro,0.0,2.0,0.0
2082,ssp585,0.784,Grande Lisboa,44190.1,5.0,43947102440.0
2082,ssp585,0.784,Lezíria do Tejo,1102.5,1.5,328944742.0
2082,ssp585,0.784,Médio Tejo,0.0,2.0,0.0
2082,ssp585,0.784,Oeste,290.8,2.5,144610523.0
2082,ssp585,0.784,Península de Setúbal,6679.5,3.0,3985628644.0
2082,ssp585,0.784,Região de Aveiro,12307.5,2.5,6119908180.0
2082,ssp585,0.784,Região de Coimbra,1511.2,2.5,751426682.0
2082,ssp585,0.784,Região de Leiria,1.1,2.0,441964.0
2082,ssp585,0.784,Terras de Trás-os-Montes,0.0,2.0,0.0
2082,ssp585,0.784,Tâmega e Sousa,0.0,2.0,0.0
2082,ssp585,0.784,Viseu Dão Lafões,0.0,2.0,0.0
2082,ssp585,0.784,Área Metropolitana do Porto,567.0,4.0,451097616.0
2083,ssp585,0.796,Alentejo Central,0.0,2.0,0.0
2083,ssp585,0.796,Alentejo Litoral,727.8,1.5,217141185.0
2083,ssp585,0.796,Algarve,7346.7,3.0,4383749544.0
2083,ssp585,0.796,Alto Alentejo,0.0,2.0,0.0
2083,ssp585,0.796,Alto Minho,174.9,1.5,52173815.0
2083,ssp585,0.796,Alto Tâmega e Barroso,0.0,2.0,0.0
2083,ssp585,0.796,Ave,0.0,2.0,0.0
2083,ssp585,0.796,Baixo Alentejo,0.0,1.5,0.0
2083,ssp585,0.796,Beira Baixa,0.0,2.0,0.0
2083,ssp585,0.796,Beiras e Serra da Estrela,0.0,2.0,0.0
2083,ssp585,0.796,Cávado,139.1,2.5,69167319.0
2083,ssp585,0.796,Douro,0.0,2.0,0.0
2083,ssp585,0.796,Grande Lisboa,45257.9,5.0,45008993889.0
2083,ssp585,0.796,Lezíria do Tejo,1128.8,1.5,336767500.0
2083,ssp585,0.796,Médio Tejo,0.0,2.0,0.0
